"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.90073036689061e-20,0.412082359615376,0.422,0.22,1.20165908596158e-15,"13","HSPA4"
5.42256244462369e-20,0.417404151187478,0.277,0.131,1.32961231142173e-15,"13","CYSLTR1"
5.44687766408977e-20,0.342532488957404,0.784,0.501,1.33557440323481e-15,"13","BBX"
6.00388562333024e-20,0.439847726585874,0.404,0.213,1.47215275484058e-15,"13","ZBTB10"
6.42257724229239e-20,0.431981798740697,0.397,0.208,1.57481593981009e-15,"13","ST8SIA4"
7.09849451110523e-20,0.354022701212181,0.681,0.41,1.740550854123e-15,"13","RBM6"
7.35367833107418e-20,0.465878969428124,0.267,0.125,1.80312192677939e-15,"13","ZNF236"
7.6902896062699e-20,0.313353775960014,0.93,0.752,1.88565901145738e-15,"13","TAPBP"
8.74286093356893e-20,0.446642946130119,0.439,0.238,2.1437495009111e-15,"13","AFTPH"
9.6663280042357e-20,0.453874935186194,0.271,0.128,2.37018362663859e-15,"13","CMTR2"
1.07909489295285e-19,0.337563684367095,0.405,0.21,2.64594067752039e-15,"13","TBC1D5"
1.6343412719564e-19,0.415785930791189,0.38,0.195,4.0074047988371e-15,"13","SCAF4"
1.65922088965052e-19,0.389351421575534,0.445,0.243,4.06840962142307e-15,"13","LINC00342"
1.66891155780699e-19,0.333611369768022,0.859,0.599,4.09217113974275e-15,"13","TAF7"
1.67219462378858e-19,0.373629534897003,0.374,0.19,4.10022121752959e-15,"13","MTMR4"
1.74550819428196e-19,0.432726800622573,0.435,0.233,4.27998609237936e-15,"13","TMEM131L"
1.88190211045261e-19,0.364389962918408,0.375,0.193,4.61442397482981e-15,"13","ZNF493"
1.90672840773257e-19,0.333179449201375,0.645,0.372,4.67529805576026e-15,"13","CCNDBP1"
2.27971506122662e-19,0.349986867846274,0.812,0.521,5.58986133012767e-15,"13","CYFIP2"
2.48586721025482e-19,0.31931052689255,0.57,0.329,6.09534639954481e-15,"13","ZBTB44"
2.8802670282073e-19,0.373748195324986,0.935,0.753,7.06241475316431e-15,"13","SMCHD1"
3.1072798196012e-19,0.418542885109229,0.337,0.169,7.61905011766213e-15,"13","AC009950.1"
3.1102028052793e-19,0.36090122575427,0.5,0.271,7.62621727854483e-15,"13","MPRIP"
3.24556855775573e-19,0.368211830203423,0.354,0.178,7.95813410361705e-15,"13","OSER1"
3.6225195414559e-19,0.273477140037636,0.447,0.231,8.88241791564986e-15,"13","ITGAE"
3.62427171248623e-19,0.295918537068498,0.566,0.324,8.88671423901623e-15,"13","AC025164.1"
3.90085999214125e-19,0.41115414127212,0.42,0.225,9.56490870073035e-15,"13","FAM13B"
4.04252659369707e-19,0.458756920456956,0.341,0.174,9.91227520774522e-15,"13","POU2F1"
4.5534217638912e-19,0.297206962949673,0.399,0.208,1.11649901650612e-14,"13","NFATC2"
5.59825215201128e-19,0.3186375022028,0.497,0.275,1.37269142767317e-14,"13","ZMYND8"
7.05665957327705e-19,0.307391114845799,0.445,0.233,1.73029292736753e-14,"13","COIL"
7.55556101541642e-19,0.392989466457417,0.267,0.126,1.85262356098011e-14,"13","AMMECR1"
7.57773118490692e-19,0.387966477019484,0.46,0.251,1.85805968653918e-14,"13","ZNF326"
7.73041348506592e-19,0.312420304379412,0.409,0.21,1.89549738653816e-14,"13","EXOG"
8.01244349205112e-19,0.42107647534812,0.302,0.147,1.96465114425093e-14,"13","MRNIP"
9.1210732421906e-19,0.429589262729447,0.334,0.168,2.23648715898513e-14,"13","USP12"
1.0795558265072e-18,0.349109631310478,0.46,0.247,2.64707088659566e-14,"13","ARHGEF18"
1.09221811226736e-18,0.342500494793199,0.776,0.508,2.67811881127958e-14,"13","SNHG7"
1.09701056302855e-18,0.325492299388932,0.952,0.782,2.689869900546e-14,"13","PNN"
1.24408923530591e-18,0.253842671897616,0.507,0.281,3.0505068049701e-14,"13","RASSF1"
1.56761749468696e-18,0.364880426911858,0.666,0.422,3.84379809697241e-14,"13","TMF1"
1.60622522791005e-18,0.453975793473733,0.352,0.191,3.93846425883543e-14,"13","CEP78"
2.02852350738996e-18,0.387013621023335,0.309,0.156,4.97393964012018e-14,"13","SLC35E3"
2.74728989730247e-18,0.26574556476959,0.475,0.264,6.73635482818565e-14,"13","WDFY2"
2.84022637948952e-18,0.391315039168141,0.294,0.147,6.9642350825083e-14,"13","GSE1"
2.96951218523861e-18,0.415834858432452,0.372,0.195,7.28124387820507e-14,"13","HMBOX1"
3.02372603107149e-18,0.416635707232517,0.327,0.167,7.41417622818728e-14,"13","GMFB"
3.40809922001307e-18,0.320672947934435,0.716,0.44,8.35665928747205e-14,"13","GPATCH8"
3.55712082568462e-18,0.429952119209936,0.653,0.395,8.72206026457869e-14,"13","SNHG14"
3.76836773405933e-18,0.352346758655634,0.63,0.373,9.24003768391348e-14,"13","DDX27"
3.7774530874853e-18,0.312606151317062,0.439,0.242,9.26231497051395e-14,"13","SAMD9L"
3.84455885748569e-18,0.417935591823595,0.309,0.156,9.4268583185549e-14,"13","NUP153"
4.01624298725027e-18,0.328446044436484,0.769,0.482,9.84782780473766e-14,"13","RHOH"
4.05066083647813e-18,0.381921282845352,0.402,0.217,9.93222037104438e-14,"13","CEP95"
5.02437836422129e-18,0.434273019516098,0.261,0.125,1.23197757490706e-13,"13","LRIF1"
5.14259550522091e-18,0.484400576375491,0.439,0.245,1.26096441788017e-13,"13","DMTF1"
5.72020438409912e-18,0.377974748326994,0.38,0.201,1.40259411498111e-13,"13","FBXW11"
6.44541131978007e-18,0.420460308256584,0.43,0.237,1.58041485561007e-13,"13","BCL10"
7.0386449398234e-18,0.471022330364226,0.291,0.143,1.7258757392447e-13,"13","NFATC1"
7.47955796214839e-18,0.35998054211066,0.292,0.143,1.83398761231879e-13,"13","LARP4"
7.92164038923768e-18,0.368793702023339,0.621,0.378,1.94238622344108e-13,"13","MALT1"
8.44061644115684e-18,0.299131797239524,0.334,0.171,2.06963915137166e-13,"13","GPATCH11"
8.70729624391813e-18,0.374048858385931,0.478,0.269,2.13502903900873e-13,"13","AP3B1"
8.95079707150861e-18,0.373456919113685,0.772,0.515,2.19473544193391e-13,"13","ASH1L"
9.04080140957904e-18,0.253300905651644,0.4,0.212,2.21680450562878e-13,"13","BACH1"
9.44973434452579e-18,0.413161844567612,0.274,0.135,2.31707486127772e-13,"13","DDX10"
1.04127128021889e-17,0.313560329706845,0.435,0.237,2.55319717909673e-13,"13","PILRB"
1.09962527758686e-17,0.32395670328139,0.444,0.236,2.69628118064299e-13,"13","PWP1"
1.10832772140439e-17,0.315002388314088,0.447,0.248,2.71761957288357e-13,"13","PSME4"
1.19740554418061e-17,0.449722362885432,0.324,0.168,2.93603839433085e-13,"13","VPS41"
1.36943180747545e-17,0.495572828542558,0.261,0.126,3.3578467919298e-13,"13","YIPF6"
1.5119174158921e-17,0.4338329572089,0.299,0.152,3.70722150376743e-13,"13","APTX"
1.53584324408644e-17,0.255481698581472,0.962,0.86,3.76588763449995e-13,"13","ARGLU1"
1.66158922043994e-17,0.351253642538067,0.387,0.205,4.07421676851874e-13,"13","AC005670.3"
1.74968902072517e-17,0.298996788434104,0.334,0.174,4.29023747881812e-13,"13","PELI1"
1.76952586501284e-17,0.469622404650484,0.331,0.167,4.33887742101147e-13,"13","MATR3.1"
1.82007349819168e-17,0.345085296305747,0.817,0.541,4.46282021756599e-13,"13","SELENOF"
2.04468519550638e-17,0.275432246546751,0.718,0.45,5.01356809938164e-13,"13","CD55"
2.0562653320067e-17,0.342035559502491,0.623,0.378,5.04196259408044e-13,"13","SETD2"
2.13055276261684e-17,0.360176315883834,0.488,0.277,5.22411537393648e-13,"13","SPG11"
2.31044253736884e-17,0.315657408398776,0.658,0.413,5.6652051016284e-13,"13","TAGAP"
2.33960357680946e-17,0.356937046622809,0.663,0.408,5.73670797033681e-13,"13","PACS1"
2.60396285137962e-17,0.387557421514998,0.334,0.173,6.38491691158283e-13,"13","KPNA5"
2.60993663711897e-17,0.408504103462085,0.276,0.137,6.39956463421573e-13,"13","ZNF397"
2.62871095710857e-17,0.328138096046512,0.54,0.315,6.44559926683021e-13,"13","BRAF"
2.8448106162784e-17,0.317010121330493,0.367,0.192,6.97547563111463e-13,"13","TRMT13"
2.8971783312392e-17,0.366277358790766,0.334,0.176,7.10388126819852e-13,"13","ZNF37A"
2.92663008332546e-17,0.307158603916402,0.63,0.389,7.17609696431403e-13,"13","HERPUD1"
3.01572338204957e-17,0.309514230718711,0.757,0.508,7.39455373278555e-13,"13","IFI16"
3.02999401987193e-17,0.426287062711652,0.291,0.146,7.42954533672596e-13,"13","MAP4K5"
3.22529853296048e-17,0.330808795745584,0.867,0.661,7.90843200281909e-13,"13","BPTF"
3.27932836343524e-17,0.332723853531713,0.276,0.135,8.04091314714322e-13,"13","L3MBTL3"
3.80588218243585e-17,0.364210190135301,0.568,0.333,9.3320231113327e-13,"13","SETD5"
4.05449451648842e-17,0.252041475276052,0.52,0.289,9.94162055442961e-13,"13","TANK"
4.94476816018776e-17,0.308600327437718,0.736,0.457,1.21245715287804e-12,"13","RBM5"
5.0162420901562e-17,0.509817352591964,0.257,0.125,1.2299825605063e-12,"13","ALOX12-AS1"
5.13483018230928e-17,0.399854630222921,0.281,0.14,1.25906036070224e-12,"13","ARHGEF7"
5.20149527481766e-17,0.390014077747133,0.787,0.528,1.27540664138529e-12,"13","OGA"
5.22692610716022e-17,0.309578152746333,0.522,0.313,1.28164228147569e-12,"13","XAF1"
5.29430346141528e-17,0.273323370833175,0.35,0.181,1.29816320873903e-12,"13","DMAC2L"
5.5838546993358e-17,0.33340013269254,0.452,0.254,1.36916117227714e-12,"13","RAPGEF1"
5.6281067708265e-17,0.327821602510635,0.329,0.168,1.38001178020666e-12,"13","TRIM52-AS1"
5.85040348777846e-17,0.49567775911048,0.257,0.127,1.43451893520328e-12,"13","RELB"
6.77709853172664e-17,0.366657111067183,0.57,0.335,1.66174455997937e-12,"13","STIM2"
7.0416410247481e-17,0.321419856512946,0.877,0.62,1.72661037926823e-12,"13","TSTD1"
7.35631936605292e-17,0.363348092276462,0.739,0.488,1.80376950855618e-12,"13","RBBP6"
7.40740344079883e-17,0.418839197227787,0.455,0.254,1.81629532368387e-12,"13","VHL"
7.58470745409453e-17,0.325194784319759,0.57,0.336,1.85977026774398e-12,"13","SIAH2"
7.65072321865774e-17,0.336135052477731,0.409,0.22,1.87595733321488e-12,"13","EDEM1"
8.14783353088167e-17,0.342904780350251,0.533,0.309,1.99784878177219e-12,"13","ARPP19"
8.50336256598326e-17,0.319697869403257,0.284,0.141,2.08502450117909e-12,"13","CNNM3"
8.71682177181388e-17,0.331692699775721,0.478,0.269,2.13736469844876e-12,"13","KIAA0355"
8.93330647982598e-17,0.379070842320778,0.482,0.274,2.19044674885333e-12,"13","ZNF431"
9.35302097704354e-17,0.296255010890318,0.718,0.454,2.29336074357108e-12,"13","MAP4K4"
9.85217742427911e-17,0.348894298347356,0.287,0.145,2.41575390443324e-12,"13","DNASE1"
1.01790473773235e-16,0.381750130826777,0.625,0.379,2.49590241691973e-12,"13","MKNK2"
1.02323365320041e-16,0.296784697478458,0.395,0.215,2.50896891764742e-12,"13","KRCC1"
1.02943099473441e-16,0.425609536090278,0.259,0.127,2.52416479908878e-12,"13","SNRNP25"
1.11972597551419e-16,0.355578265207466,0.444,0.244,2.7455680919608e-12,"13","GLO1"
1.17279002970002e-16,0.426441012712327,0.261,0.128,2.87568115282446e-12,"13","TOR3A"
1.24707126302872e-16,0.315011611694664,0.462,0.26,3.05781873694643e-12,"13","NELFCD"
1.36164477924453e-16,0.427695404068359,0.291,0.147,3.33875299870758e-12,"13","TPT1-AS1"
1.37473949424868e-16,0.309177016983469,0.442,0.243,3.37086123989778e-12,"13","S1PR1"
1.43036152421364e-16,0.306726297305699,0.419,0.23,3.50724645737184e-12,"13","TASOR2"
1.68048382367913e-16,0.271346586889477,0.492,0.272,4.12054633566123e-12,"13","DDX39A"
1.69242727063836e-16,0.255043279335221,0.336,0.172,4.14983166760527e-12,"13","TWF1"
1.72952813364223e-16,0.382878339431783,0.432,0.24,4.24080298369076e-12,"13","NFKB2"
2.01811276878407e-16,0.358111269044387,0.311,0.159,4.94841250905854e-12,"13","ENTR1"
2.08452918937954e-16,0.278139389845109,0.309,0.158,5.11126557235862e-12,"13","AC092683.1"
2.20862534427245e-16,0.384768298469252,0.309,0.159,5.41554934415606e-12,"13","CCNB1IP1"
2.2435640716541e-16,0.30815795509008,0.427,0.236,5.50121910369585e-12,"13","GOLGA3"
2.29645523215446e-16,0.256954927958028,0.279,0.137,5.63090822924274e-12,"13","SUPV3L1"
2.32605730890741e-16,0.433365949353985,0.331,0.176,5.70349252144097e-12,"13","AKAP11"
2.51224129595965e-16,0.287949387122175,0.468,0.271,6.16001565769307e-12,"13","HCG18"
2.64737434212962e-16,0.287265804141562,0.787,0.52,6.49136188690183e-12,"13","TUT4"
3.25743467539579e-16,0.298198027879062,0.628,0.37,7.98722982407048e-12,"13","GON4L"
3.33175672080699e-16,0.293526395307026,0.424,0.232,8.16946747941874e-12,"13","PFKL"
3.39089103217747e-16,0.299033732206081,0.54,0.315,8.31446481089915e-12,"13","SFT2D2"
3.51725951290115e-16,0.316541069668502,0.553,0.325,8.62432032563363e-12,"13","DARS"
3.52827910621964e-16,0.330372630127745,0.314,0.163,8.65134036845055e-12,"13","ZNF160"
3.63555633277577e-16,0.328768334589973,0.414,0.228,8.91438412796619e-12,"13","KDM4C"
3.76817922083953e-16,0.275809074691789,0.429,0.235,9.23957544949853e-12,"13","PHAX"
4.18500644245043e-16,0.348222395682161,0.277,0.139,1.02616357968885e-11,"13","CBR4"
4.23751128149801e-16,0.295619316546979,0.488,0.268,1.03903776622331e-11,"13","PHF1"
4.25796377822383e-16,0.314059872198452,0.606,0.368,1.04405271842048e-11,"13","PSMB8-AS1"
4.3302536353194e-16,0.292620402268717,0.537,0.317,1.06177819138032e-11,"13","RAB29"
5.29350134117273e-16,0.359656067666733,0.272,0.136,1.29796652885555e-11,"13","AC073111.4"
5.37276397290388e-16,0.349998853150668,0.538,0.31,1.31740172615603e-11,"13","RPAIN"
6.01979362951866e-16,0.408594860506577,0.36,0.193,1.47605339795797e-11,"13","WDR48"
6.3399788462695e-16,0.357458750855306,0.352,0.189,1.55456281310528e-11,"13","ATP9B"
6.79238891272236e-16,0.286520545791804,0.257,0.127,1.66549376139952e-11,"13","SLF1"
7.20032216732462e-16,0.286236466980598,0.922,0.734,1.765518995428e-11,"13","SCAF11"
7.57670281524775e-16,0.323004660529216,0.591,0.358,1.85780753029875e-11,"13","PDS5A"
7.72499884735502e-16,0.314175680426823,0.46,0.261,1.89416971737145e-11,"13","AKT2"
7.95424639868935e-16,0.35980962155682,0.279,0.143,1.95038121695863e-11,"13","AC002558.3"
8.0041205023874e-16,0.278944486544247,0.779,0.521,1.96261034718539e-11,"13","RASGRP2"
8.16560009532408e-16,0.357027458992945,0.36,0.195,2.00220514337346e-11,"13","NUP107"
8.50696730129118e-16,0.425176951200041,0.365,0.199,2.0859083822766e-11,"13","UIMC1"
8.98861538615109e-16,0.373588417551913,0.553,0.343,2.20400849268425e-11,"13","MORC3"
9.19805077749468e-16,0.318750787958037,0.385,0.208,2.2553620506417e-11,"13","CDS2"
9.5197707667985e-16,0.281184191296709,0.405,0.217,2.33424779201899e-11,"13","CDC123"
9.63219422857839e-16,0.334296573536889,0.35,0.186,2.36181402484742e-11,"13","SCAF8"
9.76042001910459e-16,0.3158307166395,0.334,0.176,2.39325498868444e-11,"13","PRKD2"
1.03180393595638e-15,0.369430432032048,0.331,0.176,2.52998325096505e-11,"13","CDK5RAP2"
1.03683233363053e-15,0.272526750422968,0.54,0.31,2.54231288206205e-11,"13","NGLY1"
1.08702991367227e-15,0.294920844199032,0.382,0.208,2.66539734832441e-11,"13","TARSL2"
1.1618266650641e-15,0.257243455793097,0.44,0.242,2.84879898273718e-11,"13","FDFT1"
1.25287000275233e-15,0.474366589937132,0.302,0.155,3.07203724674872e-11,"13","ZDHHC2"
1.26734635809917e-15,0.282304272116324,0.533,0.309,3.10753327005918e-11,"13","PHYKPL"
1.28985301468208e-15,0.319452544460843,0.292,0.15,3.16271959200045e-11,"13","POLM"
1.29189731701568e-15,0.261762265093044,0.98,0.867,3.16773222132245e-11,"13","PCBP2"
1.29788664604701e-15,0.285988261938849,0.399,0.221,3.18241805610727e-11,"13","NFAT5"
1.30943177661207e-15,0.364045996774847,0.296,0.153,3.2107267162528e-11,"13","LEMD3"
1.32079632407042e-15,0.333569284540012,0.467,0.264,3.23859258662067e-11,"13","PNKP"
1.33533685258597e-15,0.297420584363785,0.347,0.186,3.2742459625408e-11,"13","SOS1"
1.41966341650316e-15,0.307129602350702,0.708,0.452,3.48101469726575e-11,"13","DBNL"
1.42035769976244e-15,0.321401892210975,0.613,0.38,3.48271707981749e-11,"13","DDHD1"
1.4499227848565e-15,0.288459019500833,0.902,0.702,3.55521066846815e-11,"13","SMAP2"
1.47314865793872e-15,0.44774639448785,0.355,0.194,3.61216050926575e-11,"13","AC016831.5"
1.51317536599936e-15,0.413026655940686,0.276,0.141,3.71030599743043e-11,"13","CASD1"
1.54148727877234e-15,0.298832045145932,0.631,0.397,3.77972680754977e-11,"13","ZBTB20"
1.73520195289456e-15,0.305351300435285,0.847,0.626,4.25471518849746e-11,"13","MACF1"
1.75914696559179e-15,0.31288566904568,0.302,0.155,4.31342835963106e-11,"13","Z99127.4"
1.78695756015083e-15,0.295899965807139,0.608,0.374,4.38161993748983e-11,"13","ARID4A"
1.78735198590234e-15,0.284808147613134,0.55,0.327,4.38258706943254e-11,"13","CHD8"
1.8281168563436e-15,0.35114245840804,0.331,0.179,4.48254253175451e-11,"13","S100PBP"
1.84245380368853e-15,0.295243233474045,0.369,0.204,4.51769672664428e-11,"13","TTF1"
2.06277660320128e-15,0.300652231077384,0.346,0.185,5.05792823104953e-11,"13","SERTAD2"
2.16121270967215e-15,0.31736633919621,0.588,0.364,5.29929356411611e-11,"13","PPP2R5E"
2.30051186479713e-15,0.301476352636571,0.402,0.219,5.64085509248256e-11,"13","RALGAPA1"
2.67992253003292e-15,0.29742674199271,0.556,0.336,6.57117004364072e-11,"13","CREB1"
2.69340739457649e-15,0.291005317468804,0.523,0.303,6.60423493150156e-11,"13","GIT2"
2.83487593000094e-15,0.269268395051738,0.394,0.216,6.9511157803623e-11,"13","SNX1"
2.84188345762956e-15,0.30771415419584,0.442,0.246,6.96829823810767e-11,"13","EPC2"
3.22930492350936e-15,0.290145452232793,0.704,0.461,7.91825567244495e-11,"13","PCF11"
3.23609485863486e-15,0.311771086545056,0.488,0.281,7.93490459337267e-11,"13","TERF1"
3.26951327149844e-15,0.281836123015089,0.35,0.19,8.01684654171418e-11,"13","HTT"
3.32844456909303e-15,0.268881244539515,0.455,0.259,8.16134608341612e-11,"13","STAG1"
3.48426699249563e-15,0.309593587522359,0.407,0.223,8.54342266559928e-11,"13","CD2AP"
3.64736956743926e-15,0.343376686421827,0.595,0.361,8.94335017936107e-11,"13","CREBBP"
3.72946967916078e-15,0.291898546126588,0.62,0.386,9.14465965330223e-11,"13","SIPA1"
3.82144776900794e-15,0.367452306872533,0.606,0.388,9.37018992960747e-11,"13","PSMC6"
4.26159479993102e-15,0.268893329072676,0.301,0.156,1.04494304494309e-10,"13","UBR1"
4.3035006135439e-15,0.365899702635689,0.36,0.199,1.05521835044096e-10,"13","LRCH3"
4.53525133976138e-15,0.364022075395521,0.354,0.195,1.11204362850949e-10,"13","TULP4"
4.86800579369054e-15,0.298952904868751,0.417,0.237,1.19363502061292e-10,"13","UBA6"
4.99134509875672e-15,0.275211475827677,0.291,0.149,1.22387781821515e-10,"13","SLC25A1"
5.26006392547315e-15,0.337889347396893,0.601,0.376,1.28976767452602e-10,"13","ZNF644"
5.58104843395164e-15,0.303099407100407,0.723,0.457,1.36847307600494e-10,"13","PPP4R3A"
5.80291381221902e-15,0.26622780284968,0.302,0.158,1.4228744667561e-10,"13","HEATR5B"
5.88216480514213e-15,0.331541438758395,0.311,0.165,1.44230681022085e-10,"13","TOPBP1"
5.92991464840044e-15,0.367629280769521,0.37,0.205,1.45401507178779e-10,"13","SGSM3"
6.09212325987983e-15,0.253288276469336,0.882,0.61,1.49378862332253e-10,"13","SLC38A1"
6.39157482468105e-15,0.281068442473474,0.855,0.619,1.56721414701179e-10,"13","GRB2"
6.39379343537949e-15,0.274895239630449,0.615,0.383,1.56775815035505e-10,"13","ZNF331"
6.4481293358209e-15,0.344835928571063,0.287,0.15,1.58108131314329e-10,"13","MAP4K1"
7.11917839722719e-15,0.279289963298416,0.272,0.139,1.74562254300011e-10,"13","FAM76A"
8.11783440856925e-15,0.305633800318992,0.294,0.153,1.99049299698118e-10,"13","CSNK1E"
8.43054228613069e-15,0.320174388871149,0.512,0.305,2.06716896855924e-10,"13","KDM5B"
8.48818821793993e-15,0.361813842613315,0.352,0.196,2.08130375103887e-10,"13","USP24"
8.55749549734934e-15,0.361427144207896,0.332,0.179,2.09829789595006e-10,"13","ARHGAP5"
8.57077273389102e-15,0.298161430913857,0.654,0.4,2.10155347435008e-10,"13","RBM23"
9.38828298914335e-15,0.309499226833804,0.462,0.268,2.30200698893795e-10,"13","TNKS2"
9.46812555712549e-15,0.269280594375563,0.302,0.16,2.32158438660717e-10,"13","AC097376.3"
9.60753131551313e-15,0.406260504597928,0.41,0.237,2.35576667856382e-10,"13","GNL1"
1.00467321287276e-14,0.253320420697866,0.53,0.307,2.46345871796401e-10,"13","TMEM134"
1.00606129586383e-14,0.282141551497722,0.49,0.291,2.46686229745812e-10,"13","SHPRH"
1.06348218701484e-14,0.295460836248139,0.314,0.167,2.6076583225604e-10,"13","IQCB1"
1.15271792964245e-14,0.253612096288361,0.907,0.684,2.82646436348328e-10,"13","STK17A"
1.17319497004245e-14,0.276683271348943,0.784,0.52,2.87667406654409e-10,"13","BRD4"
1.19242065909862e-14,0.313674857755712,0.259,0.132,2.92381545610982e-10,"13","POLR3D"
1.21742286096744e-14,0.30503378526831,0.367,0.205,2.98512085509217e-10,"13","VPS53"
1.31591559253521e-14,0.316344211422119,0.341,0.185,3.22662503289635e-10,"13","IRAK1"
1.36410326943451e-14,0.335894624377391,0.344,0.191,3.34478121665342e-10,"13","RPAP3"
1.36671778010201e-14,0.311928417499021,0.342,0.186,3.35119199681014e-10,"13","NUP160"
1.38252239494219e-14,0.277892129431572,0.585,0.346,3.38994491239825e-10,"13","RBBP7"
1.50268205607711e-14,0.287815371196984,0.704,0.454,3.68457640150107e-10,"13","PDE7A"
1.51152745332803e-14,0.286646519486284,0.729,0.472,3.70626531556032e-10,"13","PABPN1"
1.52790921535098e-14,0.301139835422107,0.591,0.362,3.74643339604061e-10,"13","FRYL"
1.53334021717291e-14,0.275263384186022,0.528,0.314,3.75975021250797e-10,"13","KLHL24"
1.54768549313771e-14,0.296198262916771,0.267,0.136,3.79492482917366e-10,"13","NDUFAF4"
1.67133347051899e-14,0.329647773588483,0.287,0.153,4.09810966971257e-10,"13","RUFY3"
1.70043218742278e-14,0.266928257199734,0.694,0.449,4.16945972356067e-10,"13","NEMF"
1.7333935910846e-14,0.305723287431502,0.264,0.133,4.25028108533944e-10,"13","GRAP"
1.75786755213928e-14,0.28229604565296,0.553,0.332,4.31029123784551e-10,"13","SINHCAF"
1.79200382707663e-14,0.296935226743283,0.372,0.207,4.3939933839919e-10,"13","ZBTB4"
1.92076993266231e-14,0.285791649424922,0.291,0.152,4.70972787488797e-10,"13","ACSS1"
2.04926871170718e-14,0.282696264107092,0.645,0.4,5.024806881106e-10,"13","TRIM22"
2.06486230305766e-14,0.371256072008618,0.678,0.444,5.06304236709739e-10,"13","SETX"
2.11706727666931e-14,0.329658896099907,0.259,0.132,5.19104896239315e-10,"13","RAD9A"
2.16185801298657e-14,0.315923151857757,0.555,0.336,5.30087584784307e-10,"13","TRIM33"
2.31709215848928e-14,0.419794940589347,0.287,0.154,5.68150997261571e-10,"13","ZBED1"
2.39937447654357e-14,0.482078425258895,0.261,0.136,5.88326621648483e-10,"13","GDI1"
2.44410214437641e-14,0.256550360741816,0.453,0.256,5.99293845801096e-10,"13","FBRS"
2.44724666805756e-14,0.289758670413318,0.279,0.144,6.00064883007714e-10,"13","CCDC97"
2.56448870769776e-14,0.258069049770472,0.435,0.25,6.2881263112749e-10,"13","NCBP3"
2.58045333216838e-14,0.370047799607921,0.36,0.197,6.32727157047687e-10,"13","CPSF7"
2.78338017510784e-14,0.266973709116204,0.442,0.251,6.82484818936442e-10,"13","USE1"
2.87598589994488e-14,0.262701303396577,0.417,0.233,7.05191742666484e-10,"13","LYSMD2"
3.02021518435967e-14,0.274055084021038,0.39,0.218,7.40556763204991e-10,"13","STAT2"
3.23700502337366e-14,0.438919184229682,0.254,0.131,7.93713631731221e-10,"13","SETDB2"
3.43930761669643e-14,0.271803481978333,0.528,0.319,8.43318227613965e-10,"13","POLR2A"
3.55313917259862e-14,0.291857573114143,0.382,0.215,8.7122972512118e-10,"13","RC3H2"
3.58393373204439e-14,0.296965004515843,0.724,0.468,8.78780551097284e-10,"13","EIF1B"
3.88334949438951e-14,0.337182384087763,0.267,0.143,9.52197296024309e-10,"13","RPGR"
3.97473712984186e-14,0.303871543633907,0.616,0.379,9.74605544237223e-10,"13","PHC3"
4.07342970213503e-14,0.316988972401359,0.299,0.159,9.98804962963509e-10,"13","SLF2"
4.14776178541484e-14,0.263917248706879,0.337,0.184,1.01703118978372e-09,"13","CLASP2"
4.60619678916443e-14,0.304007504948863,0.37,0.209,1.12943945270312e-09,"13","ZNF770"
4.69954976860922e-14,0.275042281634844,0.375,0.208,1.15232960326298e-09,"13","OSGEP"
4.92799364766806e-14,0.30681084502395,0.872,0.696,1.20834404240821e-09,"13","ATRX"
5.27895140150683e-14,0.380567061831747,0.326,0.178,1.29439888364947e-09,"13","KRI1"
5.36056534855557e-14,0.269662106964208,0.684,0.446,1.31441062346583e-09,"13","RBM26"
5.52820751930811e-14,0.290985659596606,0.409,0.234,1.35551648373435e-09,"13","TRPM7"
5.67712276657877e-14,0.28635235355144,0.332,0.181,1.39203050236511e-09,"13","GTF2F2"
6.04752650462573e-14,0.32006919708832,0.468,0.277,1.48285349893423e-09,"13","NUDT3"
6.26428658403226e-14,0.256797758921119,0.477,0.278,1.53600307040471e-09,"13","CHRAC1"
6.77332367455979e-14,0.300904408363116,0.324,0.177,1.66081896500206e-09,"13","POLG"
7.20233016830851e-14,0.317798896362973,0.671,0.431,1.76601135726925e-09,"13","CDC40"
7.25296558087176e-14,0.262739656684111,0.397,0.225,1.77842716042976e-09,"13","RAB3GAP2"
7.36967925054982e-14,0.293816751989153,0.364,0.203,1.80704535223482e-09,"13","HEXD"
7.63377627959999e-14,0.35839052299081,0.252,0.132,1.87180194375792e-09,"13","TTC7A"
7.63617871227659e-14,0.2680431118024,0.312,0.169,1.87239102025022e-09,"13","ZCCHC10"
7.66473897590167e-14,0.25064570833132,0.342,0.185,1.87939399689109e-09,"13","TIMMDC1"
7.70675406344701e-14,0.330525499795168,0.42,0.243,1.88969609635721e-09,"13","TINF2"
7.8658387664665e-14,0.365674203428938,0.314,0.169,1.92870366553759e-09,"13","QRICH1"
8.06212314146616e-14,0.447776714096623,0.286,0.156,1.9768325942875e-09,"13","ZYG11B"
8.47641247420534e-14,0.271469000442611,0.337,0.19,2.07841633867515e-09,"13","PCNX4"
9.07881096260304e-14,0.329340071505731,0.314,0.169,2.22612444803026e-09,"13","ILRUN"
9.14352884556031e-14,0.392881981351189,0.304,0.168,2.24199327293139e-09,"13","CEP290"
9.21060695583266e-14,0.277932629771656,0.302,0.164,2.25844082557017e-09,"13","MTMR9"
